2026-03-15 13:59:28,557 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 13:59:34,806 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 13:59:40,974 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 13:59:47,071 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 13:59:49,547 [INFO] app.watchdog.actions: No previous plan stored; skipping restore.
2026-03-15 13:59:53,177 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 13:59:59,236 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 14:00:05,362 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 14:00:09,919 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:09] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:09,928 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:09] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:10,020 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:10] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:10,111 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:10] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:10,115 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:10] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:10,122 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:10] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:10,126 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:10] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:10,138 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:10] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:10,264 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:10] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:13,038 [INFO] app.watchdog.ats_evaluator: ATS evaluation score=0.8 verdict=CLEAN fresh_scan=True
2026-03-15 14:00:16,659 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 14:00:22,858 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:22] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:22,865 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:22] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:22,910 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:22] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:22,966 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:22] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:22,967 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:22] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:22,968 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 14:00:22,972 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:22] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:23,698 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:23] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:23,707 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:23] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:23,762 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:23] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:23,807 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:23] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:23,810 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:23] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:23,815 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:23] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:26,696 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:26] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:26,703 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:26] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:26,731 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:26] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:26,764 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:26] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:26,766 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:26] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:26,792 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:26] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:29,170 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 14:00:29,699 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:29] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:29,706 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:29] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:29,737 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:29] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:29,791 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:29] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:29,792 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:29] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:29,797 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:29] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:32,699 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:32] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:32,708 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:32] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:32,784 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:32] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:32,785 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:32] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:32,790 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:32] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:32,795 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:32] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:35,448 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 14:00:35,701 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:35] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:35,709 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:35] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:35,752 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:35] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:35,793 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:35] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:35,795 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:35] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:35,800 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:35] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:38,697 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:38] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:38,710 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:38] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:38,778 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:38] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:38,790 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:38] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:38,792 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:38] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:38,795 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:38] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:41,605 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 14:00:41,712 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:41] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:41,719 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:41] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:41,735 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:41] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:41,779 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:41] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:41,826 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:41] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:41,828 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:41] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:44,705 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:44] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:44,710 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:44] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:44,772 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:44] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:44,793 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:44] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:44,796 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:44] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:44,800 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:44] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:47,711 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:47] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:47,717 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:47] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:47,767 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:47] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:47,806 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:47] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:47,809 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:47] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:47,813 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:47] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:47,848 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 14:00:50,707 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:50] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:50,713 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:50] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:50,743 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:50] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:50,796 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:50] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:50,800 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:50] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:50,804 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:50] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:53,698 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:53] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:53,704 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:53] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:53,750 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:53] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:53,782 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:53] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:53,799 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:53] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:53,803 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:53] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:54,072 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 14:00:56,630 [INFO] app.watchdog.actions: No previous plan stored; skipping restore.
2026-03-15 14:00:56,706 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:56] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:56,714 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:56] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:56,756 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:56] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:56,800 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:56] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:56,802 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:56] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:56,808 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:56] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:59,700 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:59] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:59,711 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:59] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:59,764 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:59] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:59,827 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:59] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:59,830 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:59] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:00:59,834 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:00:59] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:00,381 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 14:01:02,712 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:02] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:02,717 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:02] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:02,749 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:02] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:02,771 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:02] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:02,815 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:02] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:02,818 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:02] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:05,708 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:05] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:05,714 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:05] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:05,762 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:05] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:05,798 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:05] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:05,800 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:05] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:05,802 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:05] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:06,536 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 14:01:08,719 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:08] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:08,726 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:08] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:08,777 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:08] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:08,792 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:08] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:08,809 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:08] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:08,849 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:08] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:11,705 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:11] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:11,711 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:11] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:11,756 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:11] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:11,815 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:11] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:11,818 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:11] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:11,819 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:11] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:12,704 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 14:01:14,698 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:14] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:14,705 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:14] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:14,778 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:14] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:14,821 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:14] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:14,826 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:14] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:14,832 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:14] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:17,711 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:17] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:17,718 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:17] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:17,754 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:17] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:17,812 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:17] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:17,815 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:17] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:17,817 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:17] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:18,889 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 14:01:20,712 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:20] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:20,718 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:20] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:20,809 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:20] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:20,827 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:20] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:20,829 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:20] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:20,833 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:20] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:23,711 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:23] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:23,726 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:23] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:23,745 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:23] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:23,810 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:23] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:23,811 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:23] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:23,814 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:23] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:25,088 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 14:01:26,714 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:26] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:26,721 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:26] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:26,755 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:26] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:26,778 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:26] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:26,822 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:26] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:26,823 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:26] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:29,698 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:29] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:29,707 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:29] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:29,764 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:29] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:29,791 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:29] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:29,792 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:29] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:29,798 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:29] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:31,250 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 14:01:32,710 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:32] "POST /_dash-update-component HTTP/1.1" 200 -
